date,id,tweet
2020-02-01T17:12:57.000Z,1223655488686120964,Chinese New Year celebrations (year of the 🐀) and cinema with these two @ Gunwharf Quays https://t.co/g1usYtPgbk,
2020-02-01T17:09:40.000Z,1223654661405544448,"By the way, all best enjoyed in original version with subtitles if you can. I find Korean language delightfully expressive (Aaaisshhhhh) &amp; I think it has a beautiful sound. Just beware, K Dramas are quite addictive! Happy viewing! https://t.co/3DMmtEozUo",
2020-02-01T17:09:09.000Z,1223654533085179906,"""Get out of our country""

""Okay, but we'll be taking our Pizza, Chinese, Curry and Sushi with us""

""No wait"" https://t.co/mm8KwEbMSN",
2020-02-01T16:59:51.000Z,1223652190843277317,Brighton: best eat in Chinese?,
2020-02-01T16:55:08.000Z,1223651006187216897,@MrRohrer @odtorson China #Fintech is looking increasingly outwards,
2020-02-01T16:52:47.000Z,1223650411564937217,@mike_mcan @cnnbrk Most Airlines have already stopped Chinese flights. US based carriers appear to be one of the last major companies to do so.,
2020-02-01T16:52:27.000Z,1223650327821541377,How the fuck has this corona virus got from China to the UK quicker than my head torch I ordered a month ago 🙈🙈🙈,
2020-02-01T16:50:08.000Z,1223649746977464327,Loved my first Japan trip - don’t think I’ve ever done so much in 10 days #fluteteam #bunkakaikan #hyogopac @philharmonia https://t.co/cdR2Nr3Buw,
2020-02-01T16:46:12.000Z,1223648757398614017,@Ninja_Cab You should be up here its blinding,
2020-02-01T16:44:30.000Z,1223648328648478727,@paulwilsonlfc You do know he’s Japanese don’t you and not Chinese. 2 different countries.,
2020-02-01T16:38:24.000Z,1223646795382824963,"@JimBarrett @marcus_bernard @AaronBastani There’s a report of a Chinese man collapsing in the street, in Sydney I believe. He had a heart attack, nobody tried to help him, because of people’s fear of corona virus.",
2020-02-01T16:33:16.000Z,1223645501674967046,@dee_es_dee @selenophene @ashroxx And good for you! Obviously (and i say this as someone who eats meat) it’s much better to not and i hope i can do it. But very conscious that the chinese are experiencing a lot of racism at this point,
2020-02-01T16:31:41.000Z,1223645104478597120,@LondonHibee Square Sausage Ninja,
2020-02-01T16:31:04.000Z,1223644947490004995,"@TFinn82 @CocaCola The waste gets exported, Malaysia just sent several containers back because they don’t want it, nor does China. If we can’t recycle our own waste we shouldn’t be passing it on to other countries 😠",
2020-02-01T16:29:49.000Z,1223644635538632707,Still at work soon be home time and Chinese takeaway mmmm,
2020-02-01T16:29:21.000Z,1223644517980569602,"""What do u mean drift"" man's used to quarter mines before Japan 😂😂 https://t.co/G4mJINr5qx",
2020-02-01T16:24:20.000Z,1223643253263814662,"@dee_es_dee @ashroxx Yeah but as you said, you can see shock videos (japan and the US have plenty) showing a selection from one  country- just saying that seeing a few and equating that to feeling no sympathy for an entire population is what the issue is.",
2020-02-01T16:17:37.000Z,1223641563525451777,"@odtorson I think we’re getting to the crux of it. US, China, India are doing their own thing and doing it fast and successfully. Risk to the UK being held back from competing globally when EU overwrites UK gov in deciding what is sufficient",
2020-02-01T16:17:32.000Z,1223641541249466370,"Japan, Romania, Russia etc must be wondering how poor Italy have to become for them to be allowed into the #SixNations

#WALvITA",
2020-02-01T16:16:50.000Z,1223641368045740032,"Thread - Lately I have been watching a lot of Korean TV series (escaping reality, you know 😉) I have found so far 3 great ones that I can recommend: #signal #misaeng &amp; #stranger (all available on Netflix) https://t.co/4BDtnNhNtN",
2020-02-01T16:16:38.000Z,1223641314388070401,"@TFinn82 @CocaCola It has to be recycled, not exported to an Asian country that doesn’t want it and ending up in landfill or incinerated!",
2020-02-01T16:16:27.000Z,1223641270800781316,Some girl I follow on snap just posted a pic of Chinese New Year celebrations in Westfield and captioned it “coronavirus in the air” 🙈🙈🙈 TWAT https://t.co/GLfktmFspI,
2020-02-01T16:14:40.000Z,1223640821427310593,"I’ve just seen some idiot woman on the tills in @AldiUK Upperboat disinfect her hands with gel sanitiser after serving a Chinese family 🤬 Ffs. They’re more likely to catch something from you 1st! Thankfully, stupidness is not catching",
2020-02-01T16:14:27.000Z,1223640768176447488,This is what was going on...huge cross contamination and lack of hygiene is terrible. China should be ashamed of themselves,
2020-02-01T16:11:22.000Z,1223639992066506758,".
.
.
DAY２ in Cairns 🇦🇺
.
.
. #instagram #instagood #instagramjapan #photo #photography #camera #canon #6dmark2 #sigma #genki_fukuoka #igersjp #ig_japan #reco_ig #東京カメラ部 #tokyocameraclub #team_jp_ #team_jp_西… https://t.co/ru0foQLO0V",
2020-02-01T16:10:17.000Z,1223639717431955459,"As expected but how many more years @SixNationsRugby @WorldRugby for Italy. Time to let #Georgia or #Japan in 

#WALvITA #CYMvEID #6Nations",
2020-02-01T16:07:17.000Z,1223638962859921408,@davidschneider I would bet little England will have to give back control over Gibraltar the same way Hong Kong went &gt; https://t.co/QYy7Veowd5 https://t.co/PDExpyvPKM,
2020-02-01T16:02:58.000Z,1223637875616600066,"@JuliaHB1 Didn’t Tea originally come from China,  and sometime after grown in other countries where growing conditions were conducive with the climate... sugar from India and Cotton from Africa. But there again I may be miss understanding the context of this clip",
2020-02-01T16:01:10.000Z,1223637422619209728,"@jakeyoncetv @RockMSakura As a J-pop inspired idol myself, I just love to see other performers representing Japanese culture! And she does a mighty good job of it! 💖",
2020-02-01T15:57:44.000Z,1223636557434847244,"@VirginAtlantic on my recent flight to India, hostess says to elderly Asian women (doesn’t speak great English) - ‘how many spices you got in your carry on luggage’. Discriminating against the elderly and vulnerable. Disappointing.",
2020-02-01T15:57:37.000Z,1223636529433718787,"@mussystephen @mrjamesob Cuz in the 19th century every other country was so secretive,but now even China is more open.
No where to hide..😂😂",
2020-02-01T15:57:22.000Z,1223636465181130753,BBC News - #Coronavirus: #US and #Australia close borders to Chinese arrivals https://t.co/Som7kF1h37 #China #travel #WARS #publichealth,
2020-02-01T15:46:50.000Z,1223633817094774785,Wipe China off earth https://t.co/AxvMN0fgvN,
2020-02-01T15:41:29.000Z,1223632470999994368,"A large portion of China will have nearly a whole month off (possibly more if extensions carry on being announced). We'll have a pretty solid natural experiment of productivity from working from home, and a test of China's official statistics. 

https://t.co/jr8KWXq1EJ",
2020-02-01T15:39:44.000Z,1223632027884408832,Left a bad review for a Vietnamese restaurant and they've decided to banh mi,
2020-02-01T15:33:43.000Z,1223630517184139264,@fuckoffbeth Thai tulip is better brah,
2020-02-01T15:30:27.000Z,1223629694215557120,"I've been mistaken for 3 other Chinese women in  Brum. I know all 3, so know we look nothing alike. One time I was startled out of a daydream and actually concurred I was married to Mr Handsworth Hector, lol. Don't know who was more confused- me or the guy who mistook me! :-D https://t.co/01eEiQwDAV",
2020-02-01T15:27:31.000Z,1223628954952708097,#China's efforts to contain the novel #Coronavirus and provide care to everyone who needs it are really impressive. How many other countries could build huge temporary hospitals in a matter of days? https://t.co/TdCqJexspU,
2020-02-01T15:27:13.000Z,1223628880604516354,This is a really vivid and insightful account of everyday life in China and New Year travels under the shadow of the #coronarvirus https://t.co/lwgIFQkSJG,
2020-02-01T15:22:04.000Z,1223627585566973953,"@tompfoster @HenryMarott @leeamott1 @CanaryAndy @PaulEmbery I’m certainly aware of ones we helped block.  The EU’s talks with India were scuppered when the UK took fright at the numbers of visas India demanded.   We also vetoed the plan to stop China dumping steel, by applying large tariffs, and EU had to apply a much lower one; .....",
2020-02-01T15:22:02.000Z,1223627574544404480,Praise be! The Chinese supermarket in Aberdeen has prepared unagi fillets in the freezer now https://t.co/ETmnZtUefg,
2020-02-01T15:18:00.000Z,1223626559258603522,"Confit duck leg, chilli and chinese 5 spice bubble and squeak, fried egg, in house chilli and plum jam. On from next week. £6.95 @ The Chocolate Room and Kitchen https://t.co/he6maimAL6",
2020-02-01T15:17:51.000Z,1223626521425981440,If this had happened in the Middle East or Eastern Europe or Asia I wonder how far the American public would have recoiled and felt a sense of revulsion at the lawlessness of these countries.,
2020-02-01T15:17:05.000Z,1223626331583393793,@rec777777 @Femi_Sorry So with all your decades in global trade please tell us how we are going to instantly replace 45% of our trade and how as a small country we are going to be able to stand up to the economic clout of the USA and China on our own?,
2020-02-01T15:16:40.000Z,1223626223903002627,"The day I used ‘ I’ve made my resolve’ in a sentence and ‘that’s my ninja way’
I knew there was no turning back😂😂😂",
2020-02-01T15:16:39.000Z,1223626221684129793,So my friend’s gone home for the weekend. Her home is Indonesia by the way https://t.co/HxaTls03KU,
2020-02-01T15:11:29.000Z,1223624918987870210,"@mojitoBaB It's time to work to make Britain great again, and here are the fine lads to help us do it

I am sure they could create us some 5G equipment too, so we don't need to buy from China.

#RejoinEU #BrexitVoters https://t.co/cbGo6IbY6l",
2020-02-01T15:09:30.000Z,1223624420599783425,"I’ll be watching anime, my bed will be soaked with tears 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️

Japanese people take all my emotions 
Take it allllllllllllllll",
2020-02-01T15:08:17.000Z,1223624114956652549,"@SWhatmuff But that the point, people were told there would be no Pain, all the benefits we have now plus more.  Never were the people told of any pain, only suny uplands deals done day one. That’s my point, trade is about alignment not divergence Japan and Aus have said that.",
2020-02-01T15:06:22.000Z,1223623630522933248,@Peter_Shilton The freedom to be told how we can trade by the EU China and the US...truly independent,
2020-02-01T14:49:30.000Z,1223619387556536321,"Japanese banks are on the verge of funding another massive coal project in Vietnam. Take action to tell Mitsubishi, Mizuho, Sumitomo, and Sumitomo-Mitsui to stand w/ local communities &amp; protect the climate: https://t.co/bdBhMiCM5o #NoCoalJapan #Tokyo2020",
2020-02-01T14:43:06.000Z,1223617777912754176,@RobsAllotment @theterrywalton @darrenlakin2 @Steph_Hafferty @dustymears @Miranda_j @Garden_Ninja @vegoutwithadam @robbodevon @Saralimback Always custard 😉,
2020-02-01T14:40:17.000Z,1223617069855408129,@toryboypierce any chance you can talk to the online team to not tweet about a dog getting BBQ’d alive in China without putting a warning at the start of video clip so when scrolling through you don’t see the despicable image.  At least then we have a choice to open or move on.,
2020-02-01T14:39:54.000Z,1223616972308598784,"@depressed_angry @MilkyMilkyJoe @TraceyBee14 @suziegeewizz You haven't heard Tory MPs banging on about ""Singapore on Thames"" and ""Free ports"" then?",
2020-02-01T14:33:34.000Z,1223615379949400069,#Airlines suspend #China flights because of #coronavirus outbreak https://t.co/X4S1cmI74s #aviation #WARS #Travel,
2020-02-01T14:28:31.000Z,1223614109435953152,The #SS1 #crew were out in Leicester Square last weekend providing a stage and technical package for the Chinese New Year #celebrations  🎊#chinesenewyear #yearoftherat #mobilestage #stagehire #eventproduction… https://t.co/xhwpybVWU8,
2020-02-01T14:15:56.000Z,1223610941457170433,"Took me ages! 😁
#portraits #sketchbook #graffiti #abstractart #abstractpainting #abstract #expressionism #abstractexpressionism  #artistsoninstagram #art #chinesecontemporaryart #chinese #artcorner #artsy… https://t.co/yHkWmf8bty",
2020-02-01T14:14:39.000Z,1223610617946431489,"spent 2 nights in swansea with my favourite people before they return to malaysia &amp; i had such a wonderful time just laughing constantly for 2 days straight. Rindu mindu huhu @ Mount Pleasant, Swansea https://t.co/dRy50h7jp4",
2020-02-01T14:13:25.000Z,1223610309119791104,Crispy beef/Thai salad snack @TheHigherBuck seriously tasty. https://t.co/RsCPoO2K9l,
2020-02-01T14:13:05.000Z,1223610221739667462,CELEBRATING CHINESE NEW YEAR🧧 IN LONDON 🇬🇧 #london🇬🇧 #shangrilalondontheshard #fun #friends #friendship #chinesenewyear #chinesenewyear2020 #Jetsetter  #wanderlust #chichi #travel #luxury #worldtraveler #travel… https://t.co/kNDq6u3Ujv,
2020-02-01T14:12:14.000Z,1223610008149032960,"Keep thinking of the phrase the Japanese admiral used after the attack on Pearl Harbour.
“ I fear all we have done is awaken a sleeping giant .""
Very apt re the GOP today! @LouiseMensch",
2020-02-01T14:00:46.000Z,1223607122723770368,If she created that many jobs it’s possible they were in China. https://t.co/AUD6yyxknO,
2020-02-01T14:00:14.000Z,1223606990972293120,"Just set a new world record for holding your breath,  standing behind some Chinese people in Ikea.  Can’t be too careful!",
2020-02-01T13:58:10.000Z,1223606468349505536,"My mum had never been to school, but she taught herself writing Chinese characters. My father just went to primary school. I am the only one in my family who went to college. Neither of them can speak standard mandarin, but they are brilliant! https://t.co/5SrgbIrSEQ",
2020-02-01T13:57:12.000Z,1223606225155317761,Not typical Chinese New Year photos ft. Asian flush 🧧👲👨‍⚖️⚖🏛 @ The Honourable Society of Lincoln's Inn https://t.co/696zIrRLYV,
2020-02-01T13:54:17.000Z,1223605493282824192,Chinese people should be put down vile bastards,
2020-02-01T13:53:28.000Z,1223605286411362305,"@stephenfry October, I give it a slightly Japanese feel by typing Ocotber!",
2020-02-01T13:52:26.000Z,1223605028105093122,"Were open today, 10 - 6pm! Visit us @jdmalatgalllery to discover the beauty of Japanese landscapes through @masayoshinojo 's series ’UNDER THE MOONLIGHT’…#jdmalatgallery#masayoshinojo#landscape#contemporaryart https://t.co/GMnI1L1DSt",
2020-02-01T13:51:03.000Z,1223604677696278529,@JudgeRaymondo We will have to look for the chinks of light in the darkness,
2020-02-01T13:48:14.000Z,1223603967965454336,"@ivorycricket Once went on a date with a guy who works at cha cha matcha on abbot kinney and makes her matcha every morning, considered a second date for the connection he talked so much about spending 1.5 years in a Japanese prison it was too concerning",
2020-02-01T13:47:53.000Z,1223603880090533892,"Africa has Ebola,
China has the Coronavirus,
The UK has Derby.",
2020-02-01T13:45:22.000Z,1223603249770586112,"@AndrewT_MUFC It’s a win win mate, just send him back to China at the end of the season lol i don’t get the issue",
2020-02-01T13:44:26.000Z,1223603011588632580,"Nigerian forward, Odion Ighalo has madee an epic come back to English Premier League after Manchester United agreed on a six month loan deal with Chinese Shanghai Shenhua.
The 30-year-old emerged United’s leading… https://t.co/XT4PWx69PD",
2020-02-01T13:39:51.000Z,1223601859211993088,"Just amplifying this, one of my best friend feels uncomfortable in the country she lives in because of the racism she experiences on a daily basis, this is getting worse at the moment, please spare a thought for British Asians right now https://t.co/kpdRhSGTaH",
2020-02-01T13:39:40.000Z,1223601813091422208,"@richardcalhoun How naive. 

Our policies will be determined by the EU, USA and China, who all know we desperately need trade deals, and soon",
2020-02-01T13:37:33.000Z,1223601282168053764,"@PaulGotts @RKphotographic @Hyperopia I listened to the Blondie, Japan and Billy Bragg albums just this week :)",
2020-02-01T13:36:30.000Z,1223601017226440706,"Likewise, considering how well Chinese travel to the continent https://t.co/MxEpeGUimv",
2020-02-01T13:35:12.000Z,1223600690523770880,"Chinese New Year has officially kicked off at Brent Cross! Join in with the celebrations, we’re here till 5pm! 👀#ChineseNewYear #BrentCross https://t.co/QpAHaF1p6C",
2020-02-01T13:34:41.000Z,1223600561469186049,"Me like me go get Chinese virus 
Lock up self 
Get Credit 
Steal more shit
Build more shit 

☝️@Apple  do be prancing about the place. You been on holiday. @NHSEngland @MattHancockme got platform for nhs yoga.

Don’t ask where me get it  — ok 
Best not know denialablity https://t.co/SynTmLIs0i",
2020-02-01T13:28:58.000Z,1223599119316529152,"@Ian_Fraser @afneil 06:50 ""tea from India"". Tea was exported to India from China by the British Empire and is now a key commodity for India. ""Thousands died, many wars were fought""... Sugar ""Caribbean imported, slavery's been supported, slaves in Africa."" Poor distinction between where from.
cont.",
2020-02-01T13:28:39.000Z,1223599040459431936,"If the new #coronavirus doesn’t get you in #Malaysia, fake, racist news about it might https://t.co/IuaE6U5WKS via @scmpnews #socialmedia #FakeNews  #WARS",
2020-02-01T13:27:16.000Z,1223598691338072064,"We know that being in nature is good for our wellbeing. In Japan, they call it “forest bathing”. https://t.co/6SC0ZWbUhR",
2020-02-01T13:26:01.000Z,1223598380099735552,"@SimonCalder Due to fly Singapore, New Zealand &amp; Bangkok 8th Feb. As we won’t arrive Bangkok until 24th Feb v nervous about possible situation &amp; have cancelled. If FOC says not to travel but after 8th would we be eligible for refund?",
2020-02-01T13:25:29.000Z,1223598243965218817,"In late 900s AD -when made up of 5 dynasties &amp; 10 kingdoms in constant competition- China experienced world beating creativity invention &amp; growth.

Later centralisation and bureaucratisation made it the only region in the world that had a lower per capita GDP in 1950 than in 1000",
2020-02-01T13:22:52.000Z,1223597586071859205,"@NikkiAaronRT My o,d Uni at Glasgow Uni has lots of Chinese Students visiting and studying as well as Chinese student visiting it throughout the year even now today in Glasgow that will not me interacting talking to them when meeting as I did last year at my old Uni then during",
2020-02-01T13:21:04.000Z,1223597134055989249,"#Coronavirus: #Wuhan may be home to 75,815 infected people, #HongKong report says https://t.co/ERUgKWeenU via @scmpnews #China #publichealth #epidemiology",
2020-02-01T13:20:52.000Z,1223597082893848577,Is it just me that thinks the Chinese flu thing is very odd. Watch this space,
2020-02-01T13:19:59.000Z,1223596861426151424,Hang on - shouldn't @UniOfHull be screening its Chinese students. There is quite a large contingent at the university.. cc @infamousgrouser https://t.co/yI67LO9KG1,
2020-02-01T13:19:29.000Z,1223596733277536258,"@F1Ruaraidh @TeslaStars @DJBurges @Tesla @elonmusk @Apple Estates/SW sell very badly in the US and China unfortunately. The joke is there are 500 SW customers in the US and they move round to whichever premium brand tries them this time. I would love model 3, but small boot aperture is an issue.",
2020-02-01T13:17:55.000Z,1223596339566727169,"@73ChrisLowe @GNev2 @SkySportsPL He’s only got the black one this season, I’ll order him the cream one as a surprise. Obviously from China to not fund them cunts",
2020-02-01T13:17:00.000Z,1223596109987241984,@Tilly_TeaCup We were to many of those who lived under our colonial rule.  We were when we made war on the Chinese authorities who didn’t want us to push drugs to their people.,
2020-02-01T13:16:06.000Z,1223595884610564097,"Thanks to @WatfordFC for kindly donating a signed pennant which we are raffling today as part of our Chinese New Year Culture Show celebrations, in partnership with Watford Chinese Association. https://t.co/5lhHl0bSkt",
2020-02-01T13:15:29.000Z,1223595729370976261,"@philipamery @darrengrimes_ Nuance how does that work? We didn't sell opium to China, or kill all the Tasmanian, and the population of Ireland is not still lower than it was before the famine that did not happen, and no children got pushed up chimneys. All history is horrible. No nuance required.",
2020-02-01T13:14:37.000Z,1223595509597655040,"Spiderman climbs walls like a ninja...I wonder if he primed his skills at Clipnclimb?

If you want to get your climbing skills ready and be like Spidey try clipnclimbplymouth For an action packed family fun filled… https://t.co/mKRFYw5Izu",
2020-02-01T13:14:29.000Z,1223595476383084545,"Japanese companies are getting nervous about backing a new coal plant in Vietnam. Take action to tell Mitsubishi, Mizuho, SMBC, Sumitomo Mitsui Trust Bank and MUFG to protect the climate and reject Vung Ang 2: https://t.co/YQQs2ZMGMh #NoCoalJapan",
2020-02-01T13:11:03.000Z,1223594613295939596,Now shall I pack these Newcastle.... 😷🤔😫🤷🏼‍♀️ Raging if I die and don't get to see NUFC win silverware cos some Chinese person ate a bloody bat!!! #NUFC https://t.co/jTDjZU0ysh,
2020-02-01T13:09:11.000Z,1223594143227826178,"@SkySportsPL He’ll definitely bring a lack of match fitness, having chased the money in a sub standard Chinese League for the last few years  ?",
2020-02-01T13:05:27.000Z,1223593202382446592,I expect visits to Chinese restaurants &amp; takeaways are down this weekend.. particularly in leave voting areas #bbcnews,
2020-02-01T13:01:10.000Z,1223592127009099777,Adults Thai boxing every Monday at 8pm and Wednesday at 7pm and kids class every Wednesday at 5pm. @ St Helens Martial Arts &amp; Fitness Academy https://t.co/9ReFNL2guX,
2020-02-01T13:00:09.000Z,1223591870024048640,"#DavidFurlong, Divisor &amp; Performer of #TheGreatExperiment, a powerful, brand new play which explores the roots of our #Mauritian, #Asian-Caribbean, #Malaysian &amp; #Asian-African communities, explains why audiences should come &amp; see it. 
https://t.co/cPHy3GpHat @BorderCrossings https://t.co/EKopC9TwTg",
2020-02-01T12:51:03.000Z,1223589578864545793,Project Trust - Cambodia https://t.co/DquCbXUHKD,
2020-02-01T12:50:05.000Z,1223589335553003520,"Chinese ‘spies’ did not steal deadly #coronavirus from Canada. Good that @Google starts displaying factcheck first on search results.
 https://t.co/MEvrmFF4x3",
2020-02-01T12:46:08.000Z,1223588343587442689,"Six Nations Live today from 2.15 starting with 
Wales v Italy followed by Ireland v Scotland at 4.45pm. 
We also have a fabulous special Asian Burger available today. 
Chicken Satay Burger with Katsu sauce and Siracha fries.....12.95
Dry January no more! Happy Saturday folks! https://t.co/zdivjE0ImO",
2020-02-01T12:45:54.000Z,1223588284024180736,Hello @cathaypacific @cathaypacificUK can u PLEASE help a girl out here? I don’t want to be stranded in Manila or Hong Kong in three weeks time https://t.co/3O9DHvF9NU,
2020-02-01T12:36:19.000Z,1223585869388570624,Brilliant little Vietnamese place in Sheffield ♥️ @ Five Rivers Coffee Co. https://t.co/6nuvEZcrct,
2020-02-01T12:34:48.000Z,1223585488034062339,@mat6453 @ty_goddard @ICTEvangelist @ASTsupportAAli @rondelle10_b @mrkempnz Absolutely. Schools in war/disaster proned areas are increasingly creating a technology policy that allows for access to learning and continued communication between teachers/students #Greenland #Lebanon #China,
2020-02-01T12:34:40.000Z,1223585458120200192,@_drfc @mindysmelkinson @KingSavageShaun @BusterBDSM @kevinkong67 @MemoirsOfAMetro Im sure London would be accepted back by the 27 in a heartbeat. Again the 4 freedoms would provide would give it access to a market equal to 500 million people with the resources it needs. Just like Singapore its strategic location would make it perfect as the gateway to the EU,
2020-02-01T12:34:35.000Z,1223585435206799362,Wtf are we doing letting Chinese tourists into the country in the first place! 2 tested positive and are now in Newcastle... fuckin joke! All the people on the aeroplane and airport they have potentially infected now!🤬,
2020-02-01T12:30:09.000Z,1223584318510989312,"Be that graphic design from Barcelona, music from New York, craft from Toronto, workwear from Japan, travel guides of the world, zines from LA, photographers from Portugal, menswear from Düsseldorf, Things from The Netherlands, Modernism from Manchester, cycling from Oslo...",
2020-02-01T12:28:50.000Z,1223583989711228928,"@bringiton28 @Dannii91Mitten Mate I agree, when the porn kings sold us down the river to Chinese owners I knew they would not communicate, that’s not their culture. Biggest issue was getting rid Panus but he was related to Yueng",
2020-02-01T12:22:38.000Z,1223582426439380992,"@ITVJoel @thatprincesong @SteveBarclay Guess it had nothing to do with Japanese competition , or poor quality product  , Triumph are still in business,  just saying like failing businesses blame everyone except themselves it’s human nature",
2020-02-01T12:20:56.000Z,1223581999396544512,"@bbcfooc Hi - Just to let you know, Thursday’s episode ‘Lockdown In China’ is not yet on the podcast feed. Thanks!",
2020-02-01T12:20:16.000Z,1223581832568098816,@IrisGromus @guyverhofstadt Germany is a larger country and higher GDP than the UK so indeed such a spend were it to occur would make Germany a major military power albeit non nuclear and boosts its right to be a permanent member of the UNSC alongside Japan and Brazil which I would favour.,
2020-02-01T12:19:12.000Z,1223581563612348416,"Thoughts are with teachers &amp; students at Dulwich college, Beijing and all Dulwich Colleges in China. IT admins &amp; EdTechs are making learning possible online (Great work Yosef &amp; team! at DCB). Use of tech is essential in times of emergency closure. https://t.co/tMjzCZd46L https://t.co/DaIj2c7nBx",
2020-02-01T12:17:18.000Z,1223581085847695361,"@trussliz @tradegovuk Ready and waiting to be screwed over by China, USA, Brazil, India, Russia...you punished our best friends for being European citizens .. so now charm your base with people from.......oh wait.

.",
2020-02-01T12:16:58.000Z,1223581001726808066,"Fascinating talk on political barriers to accessing UHC. One message I took away is that even when finances are present (ideally), it is about ensuring it is spent in the right way, on the right resources, at the right time. The Cameron and Cambodia example showed why that is.",
2020-02-01T12:12:11.000Z,1223579798116630529,For contest of what happened to my friend last night; a white guy came up to her made a coronavirus joke then pretending to be sick at her because she was asian... Britain really can’t help itself but be racist,
2020-02-01T12:10:41.000Z,1223579419471687680,"Japan 🇯🇵 contracting #DonaldTrump as #EnvironmentalConsultant.

Of course, the global #oceanic circulation will ensure that all coastal nations can share in this #folly. https://t.co/2g2cKtevFc",
2020-02-01T12:09:21.000Z,1223579084967596032,"Nine people have been killed after an explosion on a truck carrying 30 ton of fireworks caused a road bridge to collapse in central China.

An eye witness said ""Weeeeeeeeeeee, Oooooooohhhhhhh,  Aaaaaaahhhhhh""",
2020-02-01T12:08:34.000Z,1223578889190019074,"@Dej1Up Bmt they don’t know when to give up, they even brought back the Asian guy that died 😂",
2020-02-01T12:08:06.000Z,1223578770440966150,"@EmmaKennedy @afneil The opening bit , Tea was born in China in 237 BC by emperor Shannong who like drinking boiled water , leaves accidentally blew into the water that was the birth of Tea 🍵",
2020-02-01T12:06:22.000Z,1223578333105049600,@MaryjaneFurniss I am also puzzled by the inconsistency of the UK approach - a member of my family flew into the UK from China and was not quarantined and another flight on the same day required the whole plane to be quarantined for two weeks 🤔,
2020-02-01T12:04:11.000Z,1223577784901087234,"The BE was an astonishing achievement. Yes it exploited foreign resources but also spread the technology and infrastructure to do so. Can anyone name a single totally benevolent empire in history? Roman?, Egyptian?, Moorish?, Malian?, Ottoman?, Russian? Chinese?. Spanish? -NO! https://t.co/P3McS2AMtK",
2020-02-01T12:01:49.000Z,1223577187028172800,@VickHurdyal @CFC_AIex It’s made in China— it won’t survive long!,
2020-02-01T12:01:36.000Z,1223577132963717121,"@russ_brady Spot on!.....spend our money on our infrastructure 👍🇬🇧
PS....wouldn't like 2b a patient in that Chinese hospital that only took a week to build......surprised footings have dried! 😬😳",
2020-02-01T11:59:15.000Z,1223576542279680000,Just hope I dont catch Coronavirus today with all the Chinese tourists at Old Trafford good chance I will #wwfc,
2020-02-01T11:56:54.000Z,1223575952510398464,Shouldn't laugh. Really. Shouldn't. Laugh... but still. (I'd have found a lolly or similar to discolour my spittle and gone full green mist. Just to mess with the racists and that. And my own devilment YES I KNOW ASUKE IS JAPANESE) https://t.co/Jguc4nQr9s https://t.co/0Vkwc45wwe,
2020-02-01T11:50:00.000Z,1223574213832970240,@rioferdy5 @Richard7Hill @ManUtd Hes scored shit load in china worth a punt... opportunity for him n utd.,
2020-02-01T11:48:15.000Z,1223573776077664258,'Every day it got worse': Evacuee describes #Wuhan lockdown https://t.co/IUDaI3kqDC #coronavirus #China #lockdown,
2020-02-01T11:47:13.000Z,1223573513203744769,Probably not by wearing £5 tops made in China though https://t.co/vd7TpN5g6n,
2020-02-01T11:45:49.000Z,1223573162882994176,@Amar___Jeet Chinese are the 2nd highest number of visitors to York after the Americans 😷😷,
2020-02-01T11:44:05.000Z,1223572726721499138,It’s party day 🥳 #partyday #lily #filipino #saycheese #jasperconran #sparklyshoes #longhair @ Wigan https://t.co/E1eAY290Yq,
2020-02-01T11:43:17.000Z,1223572524757372928,The rise and fall of #Bagan #Pagan era in #myanmar #burma happened in the medieval warm period. #climatechange #GlobalWarming https://t.co/Ls3KKQLtDm,
2020-02-01T11:40:26.000Z,1223571807095181312,"AND LET'S NOT FORGET ABOUT THIS ONE 
￣￣￣￣￣￣￣￣￣￣￣￣
|    The corona virus outbreak|
|    Doesn’t give you                 |
|   An excuse to be openly       |
| racist to Asian people            |
|＿＿＿＿____________________  |
(\__/) ||
(•ㅅ•) ||
/ 　 づ",
2020-02-01T11:36:02.000Z,1223570702349062146,@_drfc @mindysmelkinson @KingSavageShaun @BusterBDSM @kevinkong67 @MemoirsOfAMetro Tokyo is essentially a country considering the majority of Japan is too mountainous for large scale city building. Tokyos pop is bigger than Canada. Do you even the history of Japan or?,
2020-02-01T11:34:08.000Z,1223570223107923969,We should just get trade deals with America Australia New Zealand China etc and teach the ingrates a lesson https://t.co/H5fzesKGPR,
2020-02-01T11:32:37.000Z,1223569840083996672,"@Guardian_Kite @PyleBrandon @DreamsRestless @Marsh_Ninja @Nibellion oh wow...

so you really are just ignoring the murders of people because you like to use a word which literally implies trans and intersex people are tricking people with their appearance...

and you're ok with that...

i hope one day you become a better person.",
2020-02-01T11:30:19.000Z,1223569263140704257,"01/07/2017, I started my PhD after 9 months notification to my ex-team; really hard to leave  the Singapore as it was my second home for almost a decade. 31/01/2020: 11pmGMT, the U.K. withdrew from the EU. I’m still working my PhD in UoN. just wonder where I will be in 2021.",
